id,book_id,format,retailer_id,store_id,date,price,quantity_sold,revenue
889,6,Hardcover,5,335,2024-05-28,32.08,9,288.72
890,238,Audiobook,3,249,2025-09-19,20.67,36,744.12
891,225,Audiobook,2,175,2023-10-15,28.19,11,310.09
892,10,Paperback,6,401,2023-07-25,15.46,35,541.1
893,87,Hardcover,7,452,2023-10-05,31.76,10,317.6
894,184,Paperback,3,222,2023-12-31,17.56,44,772.64
895,227,Mass Market Paperback,1,106,2023-04-08,11.55,46,531.3
896,200,Audiobook,1,50,2024-09-23,20.51,1,20.51
897,194,Paperback,3,205,2024-02-18,15.86,16,253.76
898,47,Audiobook,5,346,2023-02-02,20.27,1,20.27
899,99,Paperback,2,172,2023-05-10,18.78,7,131.46
900,86,Audiobook,5,331,2023-04-01,25.12,21,527.52
901,288,Paperback,6,405,2025-12-07,17.11,35,598.85
902,220,Paperback,5,332,2023-09-05,15.06,23,346.38
903,89,Audiobook,6,399,2023-01-31,26.53,1,26.53
904,109,Paperback,5,378,2024-10-22,14.32,18,257.76
905,23,Paperback,10,512,2023-05-18,16.05,50,802.5
906,53,Mass Market Paperback,5,333,2026-01-03,9.68,7,67.76
907,199,Paperback,4,326,2026-03-04,15.65,41,641.65
908,247,eBook,8,460,2023-05-19,8.11,38,308.18
909,196,Paperback,1,14,2025-11-12,16.51,46,759.46
910,120,Mass Market Paperback,4,317,2023-02-13,12.03,8,96.24
911,122,Paperback,2,141,2025-11-01,17.09,4,68.36
912,192,eBook,3,210,2026-02-23,9.4,25,235.0
913,20,Mass Market Paperback,5,337,2024-05-02,12.94,29,375.26
914,69,eBook,1,41,2024-07-23,12.5,49,612.5
915,267,eBook,5,340,2025-04-29,13.24,15,198.6
916,176,Paperback,3,255,2024-05-11,16.69,43,717.67
917,114,Mass Market Paperback,1,7,2025-02-20,10.28,29,298.12
918,34,Hardcover,2,145,2025-10-03,34.53,4,138.12
919,105,Hardcover,3,210,2023-09-15,26.73,36,962.28
920,121,Hardcover,4,319,2025-01-22,29.25,30,877.5
921,85,Paperback,3,255,2024-02-09,16.11,39,628.29
922,156,Mass Market Paperback,3,207,2024-09-13,10.78,41,441.98
923,140,Hardcover,6,408,2025-09-12,34.5,24,828.0
924,194,Audiobook,7,444,2023-12-10,24.4,33,805.2
925,80,Hardcover,1,86,2025-09-14,32.61,28,913.08
926,154,Paperback,4,264,2026-01-05,16.75,12,201.0
927,195,eBook,9,493,2025-08-07,11.17,25,279.25
928,37,Paperback,2,159,2024-11-13,17.56,13,228.28
929,98,Hardcover,5,384,2023-01-09,33.61,47,1579.67
930,252,Audiobook,5,383,2025-04-08,29.39,48,1410.72
931,197,eBook,1,73,2025-09-29,12.48,38,474.24
932,210,Hardcover,2,167,2024-11-30,28.84,37,1067.08
933,100,eBook,5,357,2025-06-12,13.39,49,656.11
934,261,eBook,5,395,2025-09-27,12.87,42,540.54
935,218,Paperback,1,29,2025-03-25,16.38,24,393.12
936,76,Mass Market Paperback,2,151,2024-06-19,10.81,44,475.64
937,131,Mass Market Paperback,2,166,2024-05-21,11.3,43,485.9
938,7,Hardcover,6,408,2023-08-28,31.43,25,785.75
939,301,Mass Market Paperback,2,170,2023-09-15,12.63,28,353.64
940,219,eBook,5,392,2024-06-01,11.49,35,402.15
941,301,Audiobook,1,92,2024-12-24,27.51,47,1292.97
942,56,Paperback,6,408,2025-10-22,15.34,14,214.76
943,158,Paperback,1,100,2023-01-14,18.07,1,18.07
944,36,Mass Market Paperback,7,442,2025-11-18,10.66,19,202.54
945,88,eBook,3,203,2026-03-19,9.29,9,83.61
946,250,Mass Market Paperback,3,218,2024-01-08,12.78,29,370.62
947,96,Hardcover,2,197,2024-02-16,32.49,49,1592.01
948,133,Audiobook,1,112,2025-04-17,26.26,40,1050.4
949,86,eBook,4,284,2023-06-13,8.59,8,68.72
950,33,Hardcover,10,497,2024-12-01,30.85,31,956.35
951,52,Hardcover,1,43,2023-01-20,27.65,1,27.65
952,50,Mass Market Paperback,4,273,2024-03-08,12.16,25,304.0
953,249,eBook,5,380,2025-08-27,12.22,22,268.84
954,176,Paperback,6,409,2024-10-07,18.69,43,803.67
955,194,eBook,1,4,2023-04-28,14.1,7,98.7
956,234,Paperback,4,287,2025-11-09,14.12,8,112.96
957,128,Audiobook,9,487,2025-01-24,26.17,43,1125.31
958,264,Paperback,4,330,2025-04-26,14.01,41,574.41
959,9,Hardcover,5,334,2025-01-07,34.69,48,1665.12
960,228,Mass Market Paperback,1,84,2024-04-23,10.93,48,524.64
961,179,Audiobook,1,103,2025-05-26,29.86,45,1343.7
962,198,Mass Market Paperback,10,517,2024-08-24,9.77,10,97.7
963,17,Audiobook,9,479,2025-08-07,27.96,20,559.2
964,87,Audiobook,3,247,2026-01-20,29.54,31,915.74
965,125,Paperback,1,92,2024-03-09,17.76,43,763.68
966,55,Hardcover,5,393,2025-06-09,26.59,21,558.39
967,144,eBook,2,127,2024-03-27,12.65,43,543.95
968,70,Audiobook,5,341,2025-12-30,20.89,45,940.05
969,115,Mass Market Paperback,5,387,2026-03-25,9.25,22,203.5
970,196,Audiobook,4,266,2026-02-24,28.07,15,421.05
971,60,Hardcover,2,193,2024-08-18,26.1,22,574.2
972,60,eBook,5,390,2026-03-19,8.88,21,186.48
973,296,Hardcover,2,195,2025-11-23,28.1,38,1067.8
974,199,eBook,2,130,2025-06-16,13.39,44,589.16
975,267,Hardcover,9,472,2024-03-30,28.94,35,1012.9
976,162,eBook,8,467,2023-10-24,13.85,32,443.2
977,76,Paperback,1,36,2024-08-03,17.73,45,797.85
978,307,eBook,2,127,2024-10-17,11.51,45,517.95
979,141,Audiobook,10,507,2026-03-21,26.3,14,368.2
980,150,Hardcover,2,157,2025-02-10,34.8,22,765.6
981,108,Hardcover,2,184,2024-04-05,34.22,50,1711.0
982,250,eBook,2,164,2025-03-13,14.88,43,639.84
983,12,Audiobook,9,485,2026-01-27,23.36,44,1027.84
984,179,Audiobook,4,290,2025-03-12,20.71,47,973.37
985,145,Mass Market Paperback,5,332,2024-02-04,10.57,9,95.13
986,298,eBook,2,141,2024-11-11,11.19,11,123.09
987,227,eBook,3,224,2025-09-15,14.27,14,199.78
988,101,eBook,1,105,2023-01-19,13.07,37,483.59
989,76,Audiobook,1,58,2025-02-10,26.78,11,294.58
990,50,Audiobook,2,121,2024-12-29,21.79,4,87.16
991,264,Mass Market Paperback,6,414,2024-11-24,10.73,10,107.3
992,126,Hardcover,4,310,2023-03-11,27.4,32,876.8
993,306,Audiobook,1,92,2026-03-20,27.75,43,1193.25
994,238,eBook,5,377,2025-02-21,12.42,29,360.18
995,6,Hardcover,10,522,2023-09-03,25.82,32,826.24
996,116,Mass Market Paperback,9,492,2023-11-09,11.28,37,417.36
997,141,Mass Market Paperback,7,445,2023-07-13,9.71,31,301.01
998,153,Paperback,2,190,2026-03-16,14.49,5,72.45
999,208,Audiobook,10,501,2023-02-10,25.55,35,894.25
1000,33,Mass Market Paperback,2,128,2025-11-28,11.15,42,468.3
1001,107,Paperback,2,185,2023-08-29,18.3,45,823.5
1002,3,Audiobook,1,41,2026-02-10,28.0,8,224.0
1003,66,Paperback,4,263,2026-03-23,17.25,6,103.5
1004,18,Hardcover,2,176,2023-06-23,30.05,24,721.2
1005,217,Paperback,4,301,2023-01-01,15.49,34,526.66
1006,274,Paperback,4,321,2025-06-30,16.88,45,759.6
1007,268,Mass Market Paperback,1,102,2024-12-22,11.14,14,155.96
1008,23,Hardcover,3,221,2024-04-30,26.87,20,537.4
1009,69,Paperback,2,132,2026-02-04,16.95,18,305.1
1010,217,Mass Market Paperback,2,168,2023-06-02,10.01,25,250.25
1011,205,Hardcover,7,436,2025-07-23,34.44,44,1515.36
1012,74,Paperback,4,276,2026-01-02,14.34,47,673.98
1013,99,Mass Market Paperback,2,168,2025-02-01,11.62,33,383.46
1014,215,eBook,5,389,2023-11-11,14.94,28,418.32
1015,14,Hardcover,1,113,2024-05-21,27.69,35,969.15
1016,281,Hardcover,5,372,2025-05-09,28.28,6,169.68
1017,171,eBook,4,281,2025-10-05,9.01,15,135.15
1018,6,Audiobook,5,388,2023-07-20,29.78,15,446.7
1019,54,Paperback,10,502,2023-09-10,16.62,20,332.4
1020,49,eBook,4,278,2025-12-19,12.89,19,244.91
1021,312,Hardcover,6,399,2023-07-22,26.7,49,1308.3
1022,93,Mass Market Paperback,9,489,2025-04-11,11.2,26,291.2
1023,304,eBook,2,160,2023-11-23,8.06,33,265.98
1024,65,Audiobook,1,55,2023-10-20,25.67,18,462.06
1025,190,Mass Market Paperback,2,188,2024-05-25,10.66,30,319.8
1026,225,Audiobook,7,439,2024-12-25,25.01,18,450.18
1027,267,eBook,4,313,2024-04-13,12.44,6,74.64
1028,209,eBook,1,82,2025-12-23,13.91,41,570.31
1029,40,Hardcover,1,87,2024-05-06,26.64,4,106.56
1030,147,Audiobook,6,435,2026-02-08,28.07,1,28.07
1031,261,Audiobook,2,128,2023-10-07,24.97,44,1098.68
1032,208,Mass Market Paperback,1,8,2023-01-29,9.75,48,468.0
1033,218,eBook,1,44,2026-01-14,9.7,48,465.6
1034,311,Paperback,3,231,2025-01-04,17.36,49,850.64
1035,90,eBook,5,362,2023-06-03,13.87,33,457.71
1036,27,Audiobook,1,116,2025-05-15,23.78,24,570.72
1037,174,Mass Market Paperback,4,298,2024-05-26,12.39,8,99.12
1038,154,eBook,6,404,2025-09-16,9.84,1,9.84
1039,112,Mass Market Paperback,9,475,2024-09-16,12.29,3,36.87
1040,250,eBook,5,337,2023-04-28,8.03,30,240.9
1041,153,Hardcover,2,191,2024-12-25,25.04,47,1176.88
1042,206,Hardcover,3,203,2024-12-27,26.0,32,832.0
1043,44,Mass Market Paperback,2,127,2025-12-19,12.58,27,339.66
1044,250,Paperback,3,232,2023-01-15,17.84,17,303.28
1045,241,eBook,2,187,2025-03-20,10.08,28,282.24
1046,275,Hardcover,7,450,2024-07-05,34.88,43,1499.84
1047,83,eBook,5,368,2023-11-26,13.22,1,13.22
1048,102,Paperback,6,405,2024-02-14,15.41,9,138.69
1049,216,Hardcover,9,491,2024-11-09,26.59,13,345.67
1050,137,Audiobook,2,131,2023-09-01,24.88,32,796.16
1051,167,Mass Market Paperback,6,399,2025-03-29,11.89,48,570.72
1052,68,Hardcover,2,160,2023-08-13,32.92,9,296.28
1053,177,Hardcover,1,54,2025-10-21,32.66,16,522.56
1054,176,Mass Market Paperback,9,492,2025-05-29,11.94,28,334.32
1055,149,Audiobook,3,254,2024-07-31,20.82,28,582.96
1056,79,Paperback,1,118,2025-11-13,15.24,50,762.0
1057,135,Audiobook,1,106,2024-05-21,21.97,46,1010.62
1058,258,Paperback,2,153,2024-01-07,18.95,38,720.1
1059,118,Paperback,2,197,2023-09-04,16.0,18,288.0
1060,75,Hardcover,1,53,2025-05-23,31.15,6,186.9
1061,195,Mass Market Paperback,3,237,2025-04-14,10.22,41,419.02
1062,114,Audiobook,7,438,2024-11-19,24.78,33,817.74
1063,27,Hardcover,5,360,2024-09-15,27.68,18,498.24
1064,215,eBook,1,42,2024-05-20,14.26,12,171.12
1065,1,eBook,4,287,2023-04-17,9.47,31,293.57
1066,311,Audiobook,5,373,2024-01-14,21.84,32,698.88
1067,172,Hardcover,2,134,2024-09-15,25.96,1,25.96
1068,170,eBook,5,381,2025-01-08,13.19,38,501.22
1069,122,Paperback,1,109,2025-05-29,16.91,6,101.46
1070,67,Hardcover,2,196,2023-09-04,30.86,42,1296.12
1071,99,Hardcover,5,352,2025-07-01,25.74,35,900.9
1072,155,Paperback,1,45,2025-08-29,16.66,10,166.6
1073,66,Audiobook,5,356,2024-01-28,25.49,17,433.33
1074,188,Hardcover,9,495,2025-07-07,34.1,5,170.5
1075,215,Mass Market Paperback,4,281,2025-12-08,12.15,11,133.65
1076,67,Hardcover,2,195,2024-08-16,34.55,4,138.2
1077,204,Mass Market Paperback,2,170,2025-01-30,12.47,5,62.35
1078,225,Audiobook,6,411,2025-11-09,25.61,25,640.25
1079,311,Paperback,3,224,2024-07-07,14.91,11,164.01
1080,304,Mass Market Paperback,4,266,2023-03-25,10.81,46,497.26
1081,156,eBook,2,122,2024-05-03,12.95,36,466.2
1082,88,Hardcover,1,41,2026-03-20,30.33,19,576.27
1083,76,Paperback,3,255,2024-07-22,15.34,4,61.36
1084,108,Hardcover,5,378,2025-12-30,25.0,23,575.0
1085,167,Mass Market Paperback,6,419,2023-06-20,10.05,9,90.45
1086,314,eBook,1,11,2024-08-26,14.89,41,610.49
1087,183,eBook,1,109,2024-03-25,9.23,2,18.46
1088,196,Mass Market Paperback,3,226,2024-06-11,11.19,29,324.51
1089,167,Paperback,6,405,2024-07-04,16.9,49,828.1
1090,80,Paperback,5,378,2025-07-02,17.64,28,493.92
1091,76,Hardcover,2,190,2025-09-08,29.95,30,898.5
1092,91,Mass Market Paperback,2,185,2024-01-22,10.95,47,514.65
1093,145,eBook,6,404,2023-02-13,9.13,12,109.56
1094,312,Hardcover,3,252,2024-01-20,26.43,28,740.04
1095,233,Hardcover,1,13,2025-04-04,32.23,9,290.07
1096,309,Audiobook,1,14,2024-08-17,23.83,8,190.64
1097,23,Paperback,2,147,2023-09-28,17.84,18,321.12
1098,308,Hardcover,5,347,2023-01-28,34.57,7,241.99
1099,44,Paperback,7,455,2024-02-19,16.39,37,606.43
1100,84,eBook,1,58,2024-09-21,11.34,16,181.44
1101,279,eBook,1,22,2026-01-31,12.38,8,99.04
1102,23,Mass Market Paperback,6,426,2023-07-30,10.18,33,335.94
1103,73,Paperback,5,395,2023-01-03,14.11,28,395.08
1104,76,eBook,5,394,2024-12-24,9.57,44,421.08
1105,58,Paperback,1,105,2025-10-04,18.94,15,284.1
1106,145,Hardcover,5,370,2025-01-01,31.15,8,249.2
1107,44,Mass Market Paperback,5,343,2023-03-30,9.59,28,268.52
1108,308,Audiobook,4,309,2024-01-07,21.49,43,924.07
1109,147,Hardcover,5,378,2024-12-14,27.7,32,886.4
1110,136,Hardcover,2,151,2023-06-06,33.61,10,336.1
1111,164,Audiobook,1,69,2023-10-30,24.46,31,758.26
1112,58,Audiobook,2,149,2026-03-29,29.59,18,532.62
1113,47,Paperback,5,362,2024-10-23,14.9,25,372.5
1114,164,Audiobook,5,342,2025-10-09,24.8,27,669.6
1115,71,Audiobook,10,505,2024-05-18,24.18,32,773.76
1116,273,Paperback,6,432,2026-01-03,15.91,38,604.58
1117,270,Paperback,5,371,2026-03-29,17.51,16,280.16
1118,2,Hardcover,2,137,2024-02-21,28.61,31,886.91
1119,57,eBook,2,143,2023-12-09,10.52,50,526.0
1120,151,Paperback,6,432,2025-07-31,18.17,36,654.12
1121,125,Paperback,2,121,2024-03-07,14.27,9,128.43
1122,74,Hardcover,5,381,2025-02-12,31.95,28,894.6
1123,28,Mass Market Paperback,2,162,2023-08-06,9.29,39,362.31
1124,16,eBook,1,79,2024-10-18,8.98,16,143.68
1125,7,Audiobook,9,482,2026-03-11,21.49,12,257.88
1126,72,eBook,5,346,2025-12-16,11.28,47,530.16
1127,228,eBook,1,33,2023-01-28,8.77,4,35.08
1128,310,Mass Market Paperback,6,434,2023-12-22,9.63,26,250.38
1129,233,eBook,4,314,2026-02-08,14.42,33,475.86
1130,117,Paperback,5,387,2024-12-23,15.35,6,92.1
1131,65,Audiobook,6,402,2024-03-09,26.18,15,392.7
1132,95,Mass Market Paperback,9,480,2026-02-19,12.36,45,556.2
1133,245,Audiobook,1,56,2024-10-03,28.26,11,310.86
1134,191,Paperback,1,80,2025-05-18,15.34,7,107.38
1135,186,Hardcover,1,110,2025-04-09,27.39,11,301.29
1136,34,Mass Market Paperback,2,193,2024-03-09,9.03,20,180.6
1137,283,Hardcover,1,46,2025-01-24,27.39,6,164.34
1138,289,Hardcover,4,317,2026-02-19,25.47,6,152.82
1139,5,eBook,2,200,2024-12-31,14.7,33,485.1
1140,162,eBook,1,100,2025-03-11,14.81,45,666.45
1141,170,Mass Market Paperback,2,154,2025-04-14,9.39,50,469.5
1142,13,Audiobook,4,298,2025-02-21,25.85,3,77.55
1143,83,Audiobook,1,96,2023-12-08,20.78,41,851.98
1144,119,Paperback,10,514,2024-03-17,17.83,11,196.13
1145,265,eBook,5,348,2025-12-07,11.12,9,100.08
1146,149,Mass Market Paperback,1,41,2025-01-07,12.41,28,347.48
1147,199,Paperback,1,77,2024-12-09,18.98,39,740.22
1148,79,Audiobook,2,147,2026-03-07,20.96,1,20.96
1149,159,Hardcover,4,322,2025-03-18,29.98,30,899.4
1150,87,eBook,5,373,2026-02-28,9.12,18,164.16
1151,181,Hardcover,9,472,2023-07-02,26.78,50,1339.0
1152,133,eBook,2,144,2025-08-27,13.33,29,386.57
1153,64,Audiobook,6,411,2026-03-10,20.39,19,387.41
1154,210,Audiobook,4,322,2025-03-03,23.66,40,946.4
1155,192,Audiobook,1,44,2023-10-26,25.05,17,425.85
1156,30,Mass Market Paperback,4,298,2024-05-16,9.02,7,63.14
1157,193,Mass Market Paperback,3,229,2023-11-21,10.59,5,52.95
1158,199,Hardcover,9,477,2025-07-26,28.48,30,854.4
1159,56,Paperback,7,444,2025-01-30,17.65,26,458.9
1160,103,eBook,10,498,2025-04-02,8.44,22,185.68
1161,109,Audiobook,1,40,2025-06-29,21.13,30,633.9
1162,280,Audiobook,4,328,2024-07-14,21.45,14,300.3
1163,291,Mass Market Paperback,5,371,2024-10-05,12.09,4,48.36
1164,221,Paperback,6,434,2025-08-27,14.26,2,28.52
1165,139,Paperback,4,281,2024-05-31,14.41,5,72.05
1166,208,eBook,6,430,2023-06-17,14.11,29,409.19
1167,269,eBook,1,95,2024-03-14,9.28,4,37.12
1168,220,eBook,6,430,2024-12-01,9.14,23,210.22
1169,247,Mass Market Paperback,7,448,2025-08-31,11.75,11,129.25
1170,182,Audiobook,3,204,2026-03-14,28.22,36,1015.92
1171,40,Mass Market Paperback,4,325,2026-03-30,9.57,43,411.51
1172,8,Audiobook,4,325,2023-11-05,29.33,32,938.56
1173,59,eBook,8,462,2025-04-12,11.63,1,11.63
1174,65,Mass Market Paperback,2,193,2025-07-09,9.38,14,131.32
1175,216,Paperback,5,357,2026-01-23,16.99,14,237.86
1176,108,Mass Market Paperback,5,373,2024-01-27,12.81,24,307.44
1177,9,eBook,10,512,2024-09-10,11.5,8,92.0
1178,234,Audiobook,7,437,2025-11-21,23.51,35,822.85
1179,268,Hardcover,7,439,2024-11-18,34.25,30,1027.5
1180,192,Mass Market Paperback,7,447,2024-05-05,11.37,35,397.95
1181,196,Audiobook,1,102,2024-08-06,26.33,45,1184.85
1182,45,Hardcover,6,422,2023-08-01,31.49,40,1259.6
1183,54,Mass Market Paperback,7,455,2025-10-13,12.7,7,88.9
1184,258,eBook,3,229,2023-03-08,13.95,14,195.3
1185,233,Audiobook,2,128,2026-02-03,21.14,31,655.34
1186,180,Audiobook,6,406,2025-08-08,29.07,42,1220.94
1187,4,Paperback,4,271,2025-02-06,16.53,18,297.54
1188,158,Paperback,1,34,2025-04-29,14.01,27,378.27
1189,8,Paperback,4,326,2023-02-23,17.94,34,609.96
1190,172,Mass Market Paperback,6,401,2023-12-16,12.96,16,207.36
1191,99,Hardcover,7,440,2025-03-16,33.0,37,1221.0
1192,66,Paperback,2,163,2025-03-10,16.01,21,336.21
1193,224,Hardcover,10,517,2024-04-18,32.09,9,288.81
1194,61,Audiobook,4,267,2026-03-27,28.42,41,1165.22
1195,284,eBook,1,27,2025-02-25,9.42,6,56.52
1196,224,Mass Market Paperback,1,81,2023-01-24,9.6,40,384.0
1197,293,Hardcover,8,465,2025-03-03,32.41,9,291.69
1198,184,Paperback,4,305,2024-01-18,17.25,15,258.75
1199,100,Paperback,4,267,2026-01-01,17.62,25,440.5
1200,27,Hardcover,1,24,2024-07-17,34.34,41,1407.94
1201,297,Hardcover,2,126,2023-10-11,29.58,39,1153.62
1202,55,eBook,1,96,2023-10-18,9.82,12,117.84
1203,40,eBook,6,401,2025-10-09,14.38,14,201.32
1204,52,Hardcover,1,79,2025-10-02,29.13,32,932.16
1205,108,Audiobook,8,462,2025-05-09,28.89,41,1184.49
1206,83,eBook,1,33,2024-01-06,8.06,12,96.72
1207,61,eBook,1,6,2024-12-03,11.38,40,455.2
1208,82,eBook,1,31,2025-12-04,14.48,13,188.24
1209,275,Mass Market Paperback,3,222,2023-02-17,11.04,10,110.4
1210,187,Paperback,3,226,2025-01-09,14.14,9,127.26
1211,43,eBook,1,95,2023-09-17,9.91,13,128.83
1212,179,eBook,7,447,2026-02-03,11.26,32,360.32
1213,263,Paperback,4,288,2025-03-30,15.24,13,198.12
1214,202,Mass Market Paperback,4,320,2023-07-30,12.16,38,462.08
1215,85,Audiobook,6,434,2024-02-26,24.32,29,705.28
1216,306,eBook,1,111,2026-03-29,13.7,40,548.0
1217,311,Audiobook,5,383,2024-10-29,21.99,23,505.77
1218,33,Paperback,3,260,2025-07-09,18.44,33,608.52
1219,301,eBook,5,361,2025-07-21,12.22,42,513.24
1220,204,Hardcover,7,440,2023-10-12,26.79,21,562.59
1221,96,Paperback,5,381,2025-01-02,14.35,43,617.05
1222,191,eBook,1,12,2023-10-25,8.85,21,185.85
1223,169,Audiobook,3,239,2024-03-13,25.66,21,538.86
1224,288,Audiobook,3,223,2025-02-23,22.83,14,319.62
1225,53,eBook,1,77,2026-02-22,13.0,43,559.0
1226,294,Audiobook,4,326,2026-03-28,26.81,28,750.68
1227,164,Paperback,10,511,2024-02-10,14.24,32,455.68
1228,24,Audiobook,2,176,2024-07-16,21.18,29,614.22
1229,308,Mass Market Paperback,1,22,2024-10-31,10.52,37,389.24
1230,146,Mass Market Paperback,4,292,2023-11-06,12.94,30,388.2
1231,68,Hardcover,1,41,2025-04-04,33.95,34,1154.3
1232,173,Hardcover,4,309,2023-02-03,29.69,27,801.63
1233,141,eBook,4,321,2024-10-11,10.79,36,388.44
1234,253,Hardcover,8,466,2025-03-29,28.92,45,1301.4
1235,253,Hardcover,1,106,2025-11-26,33.42,40,1336.8
1236,15,Hardcover,1,108,2024-04-21,33.24,9,299.16
1237,166,Paperback,5,378,2025-06-11,14.84,13,192.92
1238,276,Hardcover,1,114,2023-01-11,27.59,3,82.77
1239,25,Hardcover,5,389,2024-09-15,27.63,45,1243.35
1240,139,Paperback,2,130,2023-12-15,16.91,8,135.28
1241,164,Mass Market Paperback,8,458,2023-10-31,12.54,27,338.58
1242,63,Mass Market Paperback,10,502,2025-12-04,9.95,31,308.45
1243,144,Audiobook,4,304,2024-10-21,22.25,17,378.25
1244,43,Mass Market Paperback,3,211,2024-12-23,12.33,16,197.28
1245,40,Audiobook,3,222,2023-06-03,20.59,1,20.59
1246,240,Paperback,3,214,2025-02-27,16.43,22,361.46
1247,303,Mass Market Paperback,4,320,2026-03-24,11.05,21,232.05
1248,233,Mass Market Paperback,3,225,2023-11-12,9.41,9,84.69
1249,187,Audiobook,3,208,2025-05-28,28.67,33,946.11
1250,205,Hardcover,4,315,2024-01-20,27.77,11,305.47
1251,296,Hardcover,1,113,2025-08-24,26.46,7,185.22
1252,124,Audiobook,9,488,2023-02-03,21.86,2,43.72
1253,272,eBook,1,87,2025-07-16,9.85,36,354.6
1254,182,Paperback,7,442,2025-06-02,14.74,33,486.42
1255,261,Hardcover,1,101,2024-11-14,29.4,24,705.6
1256,26,Audiobook,6,413,2025-02-22,21.93,13,285.09
1257,91,Mass Market Paperback,7,444,2024-07-19,11.42,34,388.28
1258,56,Paperback,1,118,2024-12-25,18.78,15,281.7
1259,28,Mass Market Paperback,1,104,2023-03-15,10.05,5,50.25
1260,142,Mass Market Paperback,6,402,2024-04-08,11.79,26,306.54
1261,202,Paperback,4,275,2023-07-27,17.66,45,794.7
1262,254,Paperback,4,295,2025-02-04,17.92,23,412.16
1263,306,Hardcover,9,489,2026-03-22,25.93,33,855.69
1264,157,Paperback,2,171,2024-05-03,15.57,5,77.85
1265,96,Audiobook,9,486,2024-11-11,21.41,1,21.41
1266,220,Hardcover,1,79,2024-11-15,26.77,17,455.09
1267,88,Hardcover,1,2,2026-03-27,30.93,31,958.83
1268,251,Audiobook,4,298,2024-05-21,21.08,2,42.16
1269,117,Mass Market Paperback,1,97,2025-04-06,9.66,10,96.6
1270,52,eBook,5,360,2024-09-15,11.16,48,535.68
1271,280,Audiobook,1,14,2024-10-26,22.53,30,675.9
1272,181,eBook,10,496,2024-09-08,14.23,50,711.5
1273,58,Mass Market Paperback,2,152,2024-07-06,11.9,2,23.8
1274,211,Paperback,3,251,2024-03-27,15.78,2,31.56
1275,296,Audiobook,1,92,2025-11-27,23.58,48,1131.84
1276,100,Hardcover,8,461,2025-02-12,34.64,41,1420.24
1277,270,eBook,5,340,2023-12-25,14.36,23,330.28
1278,201,eBook,5,352,2025-05-04,10.16,3,30.48
1279,314,Audiobook,5,356,2023-09-09,27.94,37,1033.78
1280,148,Hardcover,2,151,2023-08-14,29.98,44,1319.12
1281,239,Mass Market Paperback,2,167,2023-11-04,12.86,40,514.4
1282,156,eBook,1,16,2025-10-31,8.44,19,160.36
1283,233,Paperback,2,127,2023-03-25,15.41,38,585.58
1284,28,eBook,1,1,2025-09-27,8.03,23,184.69
1285,26,Paperback,10,515,2024-05-29,15.74,19,299.06
1286,288,Hardcover,3,202,2025-04-10,32.12,10,321.2
1287,222,eBook,5,364,2023-07-08,9.52,31,295.12
1288,128,Audiobook,4,268,2025-03-02,23.98,7,167.86
1289,155,Paperback,5,331,2024-09-28,16.81,44,739.64
1290,297,Paperback,3,205,2023-12-24,15.24,27,411.48
1291,155,Hardcover,9,473,2024-09-16,27.96,41,1146.36
1292,280,Audiobook,1,99,2024-08-11,27.81,28,778.68
1293,71,Audiobook,5,367,2025-12-14,26.93,33,888.69
1294,240,Audiobook,9,473,2024-12-26,24.66,27,665.82
1295,15,Mass Market Paperback,6,432,2026-03-27,9.1,50,455.0
1296,46,Mass Market Paperback,10,525,2023-10-15,12.62,16,201.92
1297,192,Mass Market Paperback,4,301,2024-01-24,11.16,37,412.92
1298,28,Paperback,9,474,2025-03-15,16.0,1,16.0
1299,266,Hardcover,1,110,2025-07-31,25.84,18,465.12
1300,171,Hardcover,9,494,2025-03-31,33.21,37,1228.77
1301,170,Hardcover,10,524,2023-05-05,32.39,44,1425.16
1302,28,Mass Market Paperback,10,508,2024-02-24,9.57,48,459.36
1303,70,Paperback,1,7,2024-04-02,15.49,20,309.8
1304,249,Hardcover,2,124,2024-02-16,25.66,10,256.6
1305,267,Paperback,1,26,2023-07-18,15.01,31,465.31
1306,259,Audiobook,4,308,2025-06-27,20.55,8,164.4
1307,208,Paperback,4,267,2025-09-17,18.09,35,633.15
1308,314,Mass Market Paperback,1,23,2025-06-18,9.48,10,94.8
1309,95,Paperback,3,206,2023-10-18,14.84,48,712.32
1310,244,eBook,10,505,2025-09-10,10.02,7,70.14
1311,189,Audiobook,9,476,2024-07-17,23.85,7,166.95
1312,214,Paperback,2,124,2025-12-23,14.13,30,423.9
1313,289,Hardcover,8,456,2026-01-02,30.8,3,92.4
1314,22,Paperback,8,470,2024-12-27,16.33,47,767.51
1315,142,Paperback,3,216,2023-01-19,15.78,33,520.74
1316,179,Audiobook,2,156,2025-12-11,25.12,12,301.44
1317,181,eBook,4,286,2026-02-27,11.21,9,100.89
1318,156,Hardcover,10,496,2025-04-23,34.15,42,1434.3
1319,193,Mass Market Paperback,10,520,2025-08-24,11.63,37,430.31
1320,270,Paperback,5,357,2024-06-14,17.48,38,664.24
1321,300,Audiobook,2,163,2026-01-17,20.67,2,41.34
1322,119,Hardcover,9,488,2023-07-17,29.98,44,1319.12
1323,166,Paperback,5,394,2024-04-19,14.52,12,174.24
1324,216,Hardcover,1,39,2023-05-12,31.11,8,248.88
1325,38,eBook,2,179,2025-06-23,12.24,2,24.48
